date,name,restaurant,etudiant,doctorant,campus,visiteur,vegetarian
2023-01-25,"Pasta à l'arrabiata, \npatate douce bio aux épices, \nazuki et pois chiches crispy. \nroquette \nVegan ",Native,7.1,7.8,8.9,10.3,False
2023-01-25,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Niki ,8.0,8.0,8.0,8.0,False
2023-01-25,Croque-Monsieur et salade verteProvenance: CH,Niki ,9.5,10.5,10.5,12.0,False
2023-01-25,"Cordon bleu de dinde, épinards sautés, pommes de terre boulangèreProvenance: Suisse",Ornithorynque,12.0,13.5,14.5,15.5,False
2023-01-25,"Quiche aux poireaux, pommes de terre et brie  végétarien",Ornithorynque,8.5,9.5,9.9,10.9,True
2023-01-25,"[Orni'Burger] Steak haché de bœuf, cheddar fondu, tomates, batavia - servi avec fritesProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2023-01-25,"Risotto à la courge, gruyère, pousses d'épinards et noix végétarien",Ornithorynque,5.9,7.0,8.0,9.0,True
2023-01-25,"Tortelloni à la viande crème de tomate et roquette lamelles de fromage, salade du jourProvenance: CH",PUUR,14.9,14.9,14.9,14.9,False
2023-01-25,"Assiette Libanaise avec falafel sauce yogourt concombre, semoule de blé et aubergines confites végétarien",PUUR,14.9,14.9,14.9,14.9,True
2023-01-25,"Pâtes fraiche ""Maison"" crème de chèvre, noix et julienne de jambonProvenance: CH",PUUR,13.9,13.9,13.9,13.9,False
2023-01-25,Entrecôte de boeuf beurre aux herbes  pommes frites et salade verteProvenance: CH,PUUR,19.9,19.9,19.9,19.9,False
2023-01-25,Pasta al Funghi végétarien,Piano ,8.6,9.9,11.0,13.5,True
2023-01-25,"Burger au boeuf confit, cheddar rouge BBQ, frites et saladesProvenance: CH",Piano ,13.8,14.9,14.9,16.9,False
2023-01-25,"Grillade Rouge:\nRumsteak de bœuf sauce Béarnaise, frites et saladeProvenance: CH",Piano ,15.9,15.9,15.9,15.9,False
2023-01-25,Grillade Végétarienne:\nSteak de légumes  végétarien,Piano ,9.3,9.3,9.3,9.3,True
2023-01-25,"Notre carte de Pizzas:\nAssortiment varié (4 saisons, Reine,  buffalina...)Provenance: CH",Piano ,14.9,14.9,14.9,14.9,False
2023-01-25,Cocotte de pasta lardons et petits pois,Piano ,8.1,8.8,9.9,11.3,False
2023-01-25,Salade verte Fruits frais au choixPasta al Funghi végétarien,Piano ,9.7,12.1,13.2,15.2,True
2023-01-25,Pizza champignons végétarien,Satellite,4.5,4.5,4.5,4.5,True
2023-01-25,"Sandwichs (options végétariennes)\nChèvre miel noix, fromage frais crudités, focaccia tomate mozzarella, chèvre crudités, œuf mayo crudités, humus aubergines grillées, falafel, gruyère, tomate mozzarella basilic, inspiration Asie, thon crudités, thon œuf, saumon, focaccia jambon cru, viande séchée fromage, jambon beurre, jambon gruyère, salami.",Satellite,5.0,5.0,5.0,5.0,False
2023-01-25,"Viennoiseries\nCroissants au beurre, croissants aux amandes, pain au chocolat, petit pain au lait, pain au sucre, brioche aux pépites de chocolat, escargot aux raisins, cannelé à la vanille, caracs, cookies.",Satellite,,,,,True
2023-01-26,Parmentier au épinard et champignons\nGratiné au gruyère,Alpine,8.6,9.9,11.0,12.4,False
2023-01-26,Escalope de Quorn panée\nSauce saté au cacahuète\nriz au petit légumes,Alpine,10.5,11.0,11.5,12.5,False
2023-01-26,"Rosti campagnard\nGratiné au fromage Suisse\nLégumes, oeuf au plat,\npikels ",Alpine,12.5,13.0,13.5,14.5,False
2023-01-26,"Salade de fenouil, orange, raisins secs, olives, pommes de terre et feta végétarien",Arcadie,10.5,10.5,10.5,10.5,True
2023-01-26,Risotto au pesto verde et patate douce végétarien,Arcadie,7.0,8.0,8.8,10.0,True
2023-01-26,Samosa et rouleaux de printemps aux légumes\nSweet chili sauce \nRiz cantonais,Esplanade,8.6,9.9,11.0,12.4,False
2023-01-26,Riz cantonais \nvegetarien \nlégumes et œuf\ncebettes et oignon frits ,Ginko,7.1,7.8,8.9,10.3,False
2023-01-26,"Couscous parfumé, mijoté de légumes d'Hivers au curry végétarien",Hopper,13.8,14.9,14.9,16.9,True
2023-01-26,Gnocchi alla Sorentina et Grana Padano végétarien,Hopper,8.1,9.9,11.0,13.6,True
2023-01-26,"Buddha Bowls hivernal.\nEbly sauté, pois chiche épicés, betterave, choux chinois et lime",La Ruche,0.0,0.0,0.0,0.0,False
2023-01-26,Quiche aux oignons confits gratinée.\nSaladine vinaigrée,La Ruche,0.0,0.0,0.0,0.0,False
2023-01-26,"Rigatoni arrabiata.\nSauce tomate, piment et thym",La Ruche,0.0,0.0,0.0,0.0,False
2023-01-26,"[Mexican Veggie Burger] Pain bun, mayonnaise au curry, cheddar, tomates, sucrine, galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée\n végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-26,"[La Pasta Veggie] Penne, champignon du moment, crème de Grana Padano, roquette, chips de parmesan végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-26,"[La Salade Veggie] Salade César avec sucrine, tomates cerises, parmesan, croûtons, sauce César, quorn, oeuf\n végétarien",La Table de Vallotton by Novae,15.0,18.0,18.0,18.0,True
2023-01-26,"[Le Risotto] Risotto Primavera, mascarpone, parmesan, chou kale, petits pois, edamame, échalotes, vin blanc suisse, pesto d’herbes fraîches Provenance: Suisse végétarien",La Table de Vallotton by Novae,19.0,22.0,22.0,22.0,True
2023-01-26,"Bruschetta Tomate - Avocat - Quorn - Mozzarella, crème au pesto de basilic, oignons rouges , basilic frais, pain frotté à l’ail - Servie avec salade verteProvenance: Suisse végétarien",Le Klee by Novae,,,,,True
2023-01-26,"Moussaka au quorn haché, aubergines et pommes de terre, sauce tomate, feta, chapelure aux herbesProvenance: suisse végétarien",Microcity,10.5,12.0,13.0,14.0,True
2023-01-26,"Gnocchi et panais, sauce béchamel, gratinés au gorgonzola végétarien",Microcity,10.5,12.0,13.0,14.0,True
2023-01-26,"Crêpe aux pommes de terre, épinards, carottes, gruyère, salade verte ou potage végétarien",Microcity,8.1,8.8,9.9,11.3,True
2023-01-26,"Carpaccio de betterave, fromage de chèvre, quinoa à la tomate, amandes et noix torréfiéesProvenance: suisse végétarien",Microcity,12.0,12.0,12.0,12.0,True
2023-01-26,Papet Vaudois façon native \nVegan,Native,11.3,12.1,12.6,14.1,False
2023-01-26,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Niki ,8.0,8.0,8.0,8.0,True
2023-01-26,Gnocchi gratinés aux 4 fromages et pesto de roquette végétarien,Ornithorynque,8.5,9.5,9.9,10.9,True
2023-01-26,"[Veggie'Burger] Galette de d'épeautre et provolone, tomates, batavia, sauce cocktail - servi avec pommes de terre grenaille végétarien",Ornithorynque,9.5,10.5,11.0,12.0,True
2023-01-26,"[Ramen veggie] Nouilles de blé, carottes, pak choi, maïs, gyoza aux légumes et bouillon miso végétarien",Ornithorynque,10.5,11.5,13.0,14.0,True
2023-01-26,"[Aloo gobi] Chou-fleur, pommes de terre et carottes aux épices, crème fraîche à la coriandre végétarien",Ornithorynque,5.9,7.0,8.0,9.0,True
2023-01-26,"Risotto crémeux à la courge et petits pois, noisettes torréfiées et salade végétarien",PUUR,14.9,14.9,14.9,14.9,True
2023-01-26,"Emincé végétarien à la Zurichoise, Quinoa et duo Bruxelles Haricots verts végétarien",PUUR,14.9,14.9,14.9,14.9,True
2023-01-26,"Ravioli à la truffe, crème de parmesan, brunoise de légumes et roquette végétarien",PUUR,15.9,15.9,15.9,15.9,True
2023-01-26,Pasta quattro Formaggie et amandes grillées végétarien,Piano ,8.6,9.9,11.0,13.5,True
2023-01-26,"Oeufs florentine, Pommes purée et carottes aux graines de cuminProvenance: CH végétarien",Piano ,13.8,14.9,14.9,16.9,True
2023-01-26,Grillade Végétarienne:\nSteak de légumes  végétarien,Piano ,9.3,9.3,9.3,9.3,True
2023-01-26,"Notre carte de Pizzas végétarienne:\nAssortiment varié (4 saisons, chèvre miel,  buffalina...) végétarien",Piano ,14.9,14.9,14.9,14.9,True
2023-01-26,Cocotte de pasta aux champignons Provenance: CH,Piano ,8.1,8.8,9.9,11.3,False
2023-01-26,Salade verte Fruits frais au choixPasta quattro Formaggie et amandes grillées végétarien,Piano ,9.7,12.1,13.2,15.2,True
2023-01-26,Pizza tomate basilic végétarien,Satellite,4.5,4.5,4.5,4.5,True
2023-01-26,"Sandwichs végétariens\nChèvre miel noix, fromage frais crudités, focaccia tomate mozzarella, chèvre crudités, œuf mayo crudités, humus aubergines grillées, falafel, gruyère, tomate mozzarella basilic, inspiration Asie. végétarien",Satellite,5.0,5.0,5.0,5.0,True
2023-01-26,"Viennoiseries\nCroissants au beurre, croissants aux amandes, pain au chocolat, petit pain au lait, pain au sucre, brioche aux pépites de chocolat, escargot aux raisins, cannelé à la vanille, caracs, cookies.",Satellite,,,,,True
2023-01-27,Cannelloni ricotta épinard \nsauce tomate,Alpine,8.6,9.9,11.0,12.4,False
2023-01-27,Risotto catalane aux\nCrevettes géante Black Tiger \nASC-VN,Alpine,13.5,14.0,14.5,15.5,False
2023-01-27,"Gyoza, riz au petit pois, herbes et brunoise de légumes. Bouillon asiatique parfumé \nVegan BY Native végétarien",Alpine,8.1,8.8,9.9,11.3,True
2023-01-27,"Salade de fenouil, orange, raisins secs, olives, pommes de terre et feta végétarien",Arcadie,10.5,10.5,10.5,10.5,True
2023-01-27,Risotto au pesto verde et patate douce végétarien,Arcadie,7.0,8.0,8.8,10.0,True
2023-01-27,Kebab de poulet épicé\nMini pita\nSauce yogourt \nGalette de riz et maiis\n\nPatatoesProvenance: suisse,Esplanade,8.6,9.9,11.0,12.4,False
2023-01-27,Émince de porc Suisse \ngingembre citronnelle\nNouille au légumes,Ginko,10.5,11.0,11.5,12.5,False
2023-01-27,Suisse Burger aux oignons confitsProvenance: CH,Hopper,14.5,14.5,14.5,14.5,False
2023-01-27,"Curry coco de crevettes, légumes fondants et riz sauvages",Hopper,8.1,9.9,11.0,13.6,False
2023-01-27,Filet de cabillaud au saveur d'Asie.\nRiz basmati et brocoli vapeur.Provenance: fao27,La Ruche,0.0,0.0,0.0,0.0,False
2023-01-27,Dürüm au falafel.\nmélange de crudités de saison.\nsauce yogo acidulée\n,La Ruche,0.0,0.0,0.0,0.0,False
2023-01-27,Spaghetti sauce forestière.,La Ruche,0.0,0.0,0.0,0.0,False
2023-01-27,"[Swiss Burger] Pain bun, crème de moutarde à l’ancienne, gruyère, coleslaw, oignons frits, sucrine, bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêléeProvenance: Suisse",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,False
2023-01-27,"[Mexican Veggie Burger] Pain bun, mayonnaise au curry, cheddar, tomates, sucrine, galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée\n végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-27,"[La Pasta] Tagliatelles, champignon du moment, roquette, parmesan, chips de baconProvenance: Suisse",La Table de Vallotton by Novae,14.0,17.0,17.0,17.0,False
2023-01-27,"[La Pasta Veggie] Penne, champignon du moment, crème de Grana Padano, roquette, chips de parmesan végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-27,"[La Salade Veggie] Salade César avec sucrine, tomates cerises, parmesan, croûtons, sauce César, quorn, oeuf\n végétarien",La Table de Vallotton by Novae,15.0,18.0,18.0,18.0,True
2023-01-27,[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarinProvenance: Suisse,La Table de Vallotton by Novae,22.0,25.0,25.0,25.0,False
2023-01-27,"[Le Risotto] Risotto Primavera, mascarpone, parmesan, chou kale, petits pois, edamame, échalotes, vin blanc suisse, pesto d’herbes fraîches Provenance: Suisse végétarien",La Table de Vallotton by Novae,19.0,22.0,22.0,22.0,True
2023-01-27,"[Le Tartare] Saumon frais d'Ecosse à la japonaise, cébettes, yuzu, wakamé, sésame, croustilles de pain aux graines rôties, vinaigrette aux agrumes Provenance: Ecosse",La Table de Vallotton by Novae,22.0,25.0,25.0,25.0,False
2023-01-27,"Bruschetta Tomate - Avocat - Jambon cru - Mozzarella, crème au pesto de basilic, oignons rouges , basilic frais, pain frotté à l’ail - Servie avec salade verteProvenance: Suisse",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2023-01-27,"Rougaille antillaise à la tomate, riz cajun aux légumesProvenance: suisse",Microcity,10.5,12.0,13.0,14.0,False
2023-01-27,"Feuilleté aux pommes de terre, fromage à raclette et épinards végétarien",Microcity,10.5,12.0,13.0,14.0,True
2023-01-27,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Niki ,8.0,8.0,8.0,8.0,False
2023-01-27,Cocotte de parmentier de boeuf maisonProvenance: CH,Niki ,7.0,8.1,9.9,11.3,False
2023-01-27,"Dos de lieu noir à la florentine, risotto d'épeautreProvenance: MSC-Norvège",Ornithorynque,12.0,13.5,14.5,15.5,False
2023-01-27,"Quiche aux poireaux, pommes de terre et brie  végétarien",Ornithorynque,8.5,9.5,9.9,10.9,True
2023-01-27,"[Orni'Burger] Steak haché de bœuf, cheddar fondu, tomates, batavia - servi avec fritesProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2023-01-27,"Risotto à la courge, gruyère, pousses d'épinards et noix végétarien",Ornithorynque,5.9,7.0,8.0,9.0,True
2023-01-27,"Filet de dorade câpres et citron, pommes vapeur et julienne de légumes Provenance: MSC",PUUR,15.9,15.9,15.9,15.9,False
2023-01-27,"Quiche au fromage, Salade de carottes miel et oranges végétarien",PUUR,14.9,14.9,14.9,14.9,True
2023-01-27,"Pâtes fraiche ""Maison"" crème de curry, crevettes et petits pois",PUUR,13.9,13.9,13.9,13.9,False
2023-01-27,Entrecôte de boeuf beurre aux herbes  pommes frites et salade verteProvenance: CH,PUUR,19.9,19.9,19.9,19.9,False
2023-01-27,Rumsteak de boeuf beurre aux herbes  pommes frites et salade verteProvenance: CH,PUUR,16.9,16.9,16.9,16.9,False
2023-01-27,Pasta aux petits pois et boeuf confitProvenance: CH,Piano ,8.6,9.9,11.0,13.5,False
2023-01-27,"Pavé de saumon, vinaigrette grenade, riz sauvage et légumes grillésProvenance: Norvège",Piano ,13.8,14.9,14.9,16.9,False
2023-01-27,Grillade Végétarienne:\nSteak de légumes  végétarien,Piano ,9.3,9.3,9.3,9.3,True
2023-01-27,"Notre carte de Pizzas:\nAssortiment varié (4 saisons, Reine,  buffalina...)Provenance: CH",Piano ,14.9,14.9,14.9,14.9,False
2023-01-27,Cocotte de Pasta gratiné au pesto végétarien,Piano ,8.1,8.8,9.9,11.3,True
2023-01-27,Salade verte Fruits frais au choixPasta aux petits pois et boeuf confitProvenance: CH,Piano ,9.7,12.1,13.2,15.2,False
2023-01-27,Pizza aux légumes végétarien,Satellite,4.5,4.5,4.5,4.5,True
2023-01-27,"Sandwichs (options végétariennes)\nChèvre miel noix, fromage frais crudités, focaccia tomate mozzarella, chèvre crudités, œuf mayo crudités, humus aubergines grillées, falafel, gruyère, tomate mozzarella basilic, inspiration Asie, thon crudités, thon œuf, saumon, focaccia jambon cru, viande séchée fromage, jambon beurre, jambon gruyère, salami.",Satellite,5.0,5.0,5.0,5.0,False
2023-01-27,"Viennoiseries\nCroissants au beurre, croissants aux amandes, pain au chocolat, petit pain au lait, pain au sucre, brioche aux pépites de chocolat, escargot aux raisins, cannelé à la vanille, caracs, cookies.",Satellite,,,,,True
2023-01-28,"Bruschetta Tomate - Avocat - Jambon cru - Mozzarella, crème au pesto de basilic, oignons rouges , basilic frais, pain frotté à l’ail - Servie avec salade verteProvenance: Suisse",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2023-01-29,"Bruschetta Tomate - Avocat - Jambon cru - Mozzarella, crème au pesto de basilic, oignons rouges , basilic frais, pain frotté à l’ail - Servie avec salade verteProvenance: Suisse",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2023-01-30,Gnocchi florentine\nSauce crème au épinard\nfromage râpé ,Alpine,8.6,9.9,11.0,12.4,False
2023-01-30,Escalope de légumes et fromage\nlégumes sauté\nBoulgour végétarien,Alpine,10.5,11.0,11.5,12.5,True
2023-01-30,Risotto forestier cremoso\nMélange de champignons\nfromage râpé,Alpine,11.5,12.0,12.5,13.5,False
2023-01-30,"Gratin de penne au blé complet, sauce aux carottes et ciboulette végétarien",Arcadie,5.9,7.0,8.0,9.0,True
2023-01-30,Fusilli à la sauce carbonara végétale végétarien,Arcadie,,,,,True
2023-01-30,"[Buddha Bowl] Salade de lentilles, mozzarella, tomates séchées, basilic et oignons rouges  végétarien",Arcadie,,,,,True
2023-01-30,Lasagne Végétarienne gratinée\ncoulis de tomates\nFromage râpé,Esplanade,8.6,9.9,11.0,12.4,False
2023-01-30,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,9.0,9.0,9.0,9.0,True
2023-01-30,"Salade ITALIENNE:\nSalade, Mozzarella, Tomates, Olives, Penne, Basilic, Croutons, Pesto végétarien",Giacometti,9.0,9.0,9.0,9.0,True
2023-01-30,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2023-01-30,Gyoza végétarien\nNouille aux légumes\nSauce soja aigre douce végétarien,Ginko,7.1,7.8,8.9,10.3,True
2023-01-30,Parmentier végétarien et salade verte végétarien,Hopper,11.0,12.0,13.0,14.0,True
2023-01-30,Pasta verdi al gorgonzola végétarien,Hopper,8.1,9.9,11.0,13.6,True
2023-01-30,Bami Goreng de bœuf.\nNouilles et légumes asiatiquesProvenance: ch,La Ruche,12.0,13.0,14.0,15.0,False
2023-01-30,Omelette forestière\nBouquet de salade et tomates confites,La Ruche,10.0,11.0,12.0,13.0,False
2023-01-30,"penne ""piquante""\nChorizo, poivrons et épinards",La Ruche,0.0,12.0,12.0,12.0,False
2023-01-30,"[Mexican Veggie Burger] Pain bun, mayonnaise au curry, cheddar, tomates, sucrine, galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée\n végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-30,"[La Pasta Veggie] Penne, champignon du moment, crème de Grana Padano, roquette, chips de parmesan végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-30,"[Le Risotto] Risotto Primavera, mascarpone, parmesan, chou kale, petits pois, edamame, échalotes, vin blanc suisse, pesto d’herbes fraîches Provenance: Suisse végétarien",La Table de Vallotton by Novae,19.0,22.0,22.0,22.0,True
2023-01-30,"Brochette de légumes grillés, Baba ganoush, falafels - Servie avec un taboulé libanais et pain pittaProvenance: Suisse végétarien",Le Klee by Novae,,,,,True
2023-01-30,"Gratin de patates douces et pommes de terre romande, blettes au curry vert et lait de coco végétarien",Microcity,10.5,12.0,13.0,14.0,True
2023-01-30,Penne à la bolognaise de quorn haché et carottes végétarien,Microcity,,,,,True
2023-01-30,"Mie goreng (nouilles sautées) au quorn haché, légumes épicés à l'indonésienne végétarien",Microcity,,,,,True
2023-01-30,"Salade de chou-fleur aux oeufs, pommes de terre et gruyère, vinaigre balsamique végétarien",Microcity,,,,,True
2023-01-30,"Saucisses façon Native \nLentilles, sommités de brocolis\nPerle de couscous \nVégan vegan",Native,10.3,11.1,11.6,13.1,True
2023-01-30,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Niki ,8.0,8.0,8.0,8.0,True
2023-01-30,"Quiche aux carottes, courge et gruyère végétarien",Ornithorynque,8.5,9.5,9.9,10.9,True
2023-01-30," [Veggie Hot dog] Saucisse végétarienne, oignons confits, cheddar et cruditésProvenance: Suisse végétarien",Ornithorynque,9.5,10.5,11.0,12.0,True
2023-01-30,"Couscous de légumes au quorn grillé, pois chiches, semoule, menthe et citron végétarien",Ornithorynque,10.5,11.5,13.0,14.0,True
2023-01-30,"Wok de riz sauté à la cantonaise, soja et cacahuètes végétarien",Ornithorynque,5.9,7.0,8.0,9.0,True
2023-01-30,"Risotto au safran, copeaux de grana et salade trévise et frisée aux pommes végétarien",PUUR,14.9,14.9,14.9,14.9,True
2023-01-30,Tajine de légumes et boulgour parfumé végétarien,PUUR,14.9,14.9,14.9,14.9,True
2023-01-30,"Pâtes fraiches ""maison"", pesto de roquette, billes de mozza et tomates séchées végétarien",PUUR,13.9,13.9,13.9,13.9,True
2023-01-30,Caneloni ricotta épinards gratiné au Grana Padano  végétarien,Piano ,8.6,9.9,11.0,13.5,True
2023-01-30,Aubergine Farcie et riz sauvage végétarien,Piano ,11.0,12.0,12.0,13.0,True
2023-01-30,Grillade Végétarienne:\nSteak de légumes  végétarien,Piano ,9.3,9.3,9.3,9.3,True
2023-01-30,"Notre carte de Pizzas végétarienne:\nAssortiment varié (4 saisons, chèvre miel,  buffalina...) végétarien",Piano ,14.9,14.9,14.9,14.9,True
2023-01-30,Cocotte de pasta quattro Formaggie  végétarien,Piano ,8.1,8.8,9.9,11.3,True
2023-01-30,Salade verte Fruits frais au choixCaneloni ricotta épinards gratiné au Grana Padano  végétarien,Piano ,9.7,12.1,13.2,15.2,True
2023-01-30,Pizza margherita végétarien,Satellite,4.5,4.5,4.5,4.5,True
2023-01-30,"Sandwichs végétariens\nChèvre miel noix, fromage frais crudités, focaccia tomate mozzarella, chèvre crudités, œuf mayo crudités, humus aubergines grillées, falafel, gruyère, tomate mozzarella basilic, inspiration Asie. végétarien",Satellite,5.0,5.0,5.0,5.0,True
2023-01-30,"Viennoiseries\nCroissants au beurre, croissants aux amandes, pain au chocolat, petit pain au lait, pain au sucre, brioche aux pépites de chocolat, escargot aux raisins, cannelé à la vanille, caracs, cookies.",Satellite,,,,,True
2023-01-31,Medaglioni carottes \nfines herbes\nCrème de petit pois \nfromage râpé ,Alpine,8.6,9.9,11.0,12.4,False
2023-01-31,Pavé de lieu d'Alaska MSC \ngratiné à la bordelaise\nRiz vitaminé\nlégumes du marché,Alpine,10.5,11.0,11.5,12.5,False
2023-01-31,"Cordon bleu, Porc Suisse\nPommes rôti\nCarotte glacé",Alpine,11.5,12.0,12.5,13.5,False
2023-01-31,"Fusilli aux fruits de mer, sauce crème, petits légumes, parmesan et persil friséProvenance: MSC FAO 27 - Océan Atlantique",Arcadie,10.0,12.0,12.0,12.0,False
2023-01-31,"Gratin de penne au blé complet, sauce aux carottes et ciboulette végétarien",Arcadie,5.9,7.0,8.0,9.0,True
2023-01-31,"[Buddha Bowl] Salade de lentilles, mozzarella, tomates séchées, basilic et oignons rouges  végétarien",Arcadie,,,,,True
2023-01-31,"  Gratin de pâtes du chalet\n(crème,lardons,oignons,Mont-d'Or)  ",Esplanade,8.6,9.9,11.0,12.4,False
2023-01-31,Quiche aux légumes grillés\nSalade mêlée,Esplanade,7.1,7.8,8.9,10.3,False
2023-01-31,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,9.0,9.0,9.0,9.0,True
2023-01-31,"Salade ITALIENNE:\nSalade, Mozzarella, Tomates, Olives, Penne, Basilic, Croutons, Pesto végétarien",Giacometti,9.0,9.0,9.0,9.0,True
2023-01-31,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Giacometti,8.0,8.0,8.0,8.0,False
2023-01-31,Poulet au Caramel\nRiz au légumes\ncroquantsProvenance: Suisse,Ginko,10.5,11.0,11.5,12.5,False
2023-01-31,"FISH BURGER\n(Cabillaud pané, tomates, Cheddar et sauce tartare)Provenance: MSC",Hopper,14.5,14.5,14.5,14.5,False
2023-01-31,Gnocchetti sardi sugo et Grana Padano végétarien,Hopper,8.1,9.9,11.0,13.6,True
2023-01-31,Curry de lentilles au lait de coco.\nRiz basmati et légume de saisons,La Ruche,10.0,11.0,12.0,13.0,False
2023-01-31,Epaule de porc rôtie basse température.\nPomme mousseline aux herbes et chou frisé sauté.Provenance: ch,La Ruche,11.0,12.0,13.0,14.0,False
2023-01-31,Fusilli aux anchois et olivesProvenance: fao87,La Ruche,7.5,12.0,12.0,12.0,False
2023-01-31,"[Swiss Burger] Pain bun, crème de moutarde à l’ancienne, gruyère, coleslaw, oignons frits, sucrine, bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêléeProvenance: Suisse",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,False
2023-01-31,"[Mexican Veggie Burger] Pain bun, mayonnaise au curry, cheddar, tomates, sucrine, galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée\n végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-31,"[La Pasta] Tagliatelles, champignon du moment, roquette, parmesan, chips de baconProvenance: Suisse",La Table de Vallotton by Novae,14.0,17.0,17.0,17.0,False
2023-01-31,"[La Pasta Veggie] Penne, champignon du moment, crème de Grana Padano, roquette, chips de parmesan végétarien",La Table de Vallotton by Novae,13.0,16.0,16.0,16.0,True
2023-01-31,[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarinProvenance: Suisse,La Table de Vallotton by Novae,22.0,25.0,25.0,25.0,False
2023-01-31,"[Le Risotto] Risotto Primavera, mascarpone, parmesan, chou kale, petits pois, edamame, échalotes, vin blanc suisse, pesto d’herbes fraîches Provenance: Suisse végétarien",La Table de Vallotton by Novae,19.0,22.0,22.0,22.0,True
2023-01-31,"[Le Tartare] Saumon frais d'Ecosse à la japonaise, cébettes, yuzu, wakamé, sésame, croustilles de pain aux graines rôties, vinaigrette aux agrumes Provenance: Ecosse",La Table de Vallotton by Novae,22.0,25.0,25.0,25.0,False
2023-01-31,"Daurade en papillon, sauce vierge provençale, riz basmati, légumes de saison  Provenance: Grèce ",La Table de Vallotton by Novae,22.0,25.0,25.0,25.0,False
2023-01-31,"Brochette de bœuf Tel-Aviv, Baba ganoush, falafels - Servie avec un taboulé libanais et pain pita Provenance: Suisse",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2023-01-31,"Travers de porc rôti au miel et soja, pommes de terre grenailles, chou-fleur",Microcity,10.5,12.0,13.0,14.0,False
2023-01-31,"Chakchouka aux aubergines, pommes de terre et oeufs végétarien",Microcity,10.5,12.0,13.0,14.0,True
2023-01-31,Penne à la bolognaise de quorn haché et carottes végétarien,Microcity,,,,,True
2023-01-31,"Salade de chou-fleur aux oeufs, pommes de terre et gruyère, vinaigre balsamique végétarien",Microcity,,,,,True
2023-01-31,Parmentier façon Native\nsalade verte. \nVégan \n,Native,8.1,8.8,9.9,11.3,False
2023-01-31,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Niki ,8.0,8.0,8.0,8.0,False
2023-01-31,Calzone Napolitaine végétarien,Niki ,11.0,12.0,12.0,13.0,True
2023-01-31,"Saltimbocca de porc au Marsala, spätzli aux épinards et chou rouge confitProvenance: Suisse",Ornithorynque,12.0,13.5,14.5,15.5,False
2023-01-31,"Cannelloni aux épinards et ricotta, sauce tomate et Grana padano végétarien",Ornithorynque,8.1,8.8,9.9,11.3,True
2023-01-31,"[Hot dog] Saucisse de bœuf, oignons caramélisés, légumes et cruditésProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2023-01-31,"Rôti de porc jus au thym purée pomme de terre et marrons,  chou rouge braisé \nProvenance: CH",PUUR,14.9,14.9,14.9,14.9,False
